obs,time,elapsed,Plot,Transect,ID,KEEP,Date,date,hhmmss,averaging,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,Tled,Pc,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,A:MN,A:SLP,A:SD,A:OK,gsw:MN,gsw:SLP,gsw:SD,gsw:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
60,1655402129,7857.9,1,central,c1,n,6/16/2022,20220616 11:55:29,11:55:29,15,1655402125,0.00256086,2.560859722,26.64456438,1192.663333,612.075689,52.20874052,101.7316185,0.080751265,3.206150527,0.079638168,0.049872584,320.3497597,35.35783785,35.39383333,5.772731413,58.61426342,3.173719767,5.414586112,2.599011646,-112.9339137,-199.6521063,-14.51702348,-6.753283728,0,0,1,0,44032.44046,1799.97,1531.252518,0.850710022,0.177975055,1.4,0.5,0: Broadleaf,2,1655402125,1192.663333,1199.578667,37.2075,36.63339333,1190.599333,36.9863,601.2484,85.21151333,0.086337013,34.23877333,35.39383333,999.9,0,0,10008.672,566.6658,1921.031333,-6.915109373,1238.752,1245.193333,0.574095206,1199.578667,36.63339333,3.170506667,3.121587333,24.95026,24.69106,1799.97,0.642999267,0.357000733,42,30062.92,1655402122,11:55:21,1655402122,1655402106,68,-0.012,-0.042,2.062,0.221,1200,36,0.2,0.08,0,0,0,0,0,0,0,0,0,0,0,3.214,2.76824,0.165552,0.169029,0.135782,0.135459,20673.6,20357,23863,21858.7,30529.6,24116.8,39037.9,30257.3,2.02912,2.04362,0.00167638,0,35.3813,999.9,53.1,37.3,39.9378,63.8548,16.2139,2,0.998859,3.54822,20.3095,5.22148,11.9501,4.97365,3.28013,2151.7,9066,9999,117.8,4.97188,1.86218,1.86768,1.85914,1.86313,1.86371,1.86447,1.86066,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.07,0.2212,1.969402127,0.000678439,-9.11497E-07,3.42204E-10,0.2212,0,0,0,1,2092,0,27,0.1,0.4,3.20923,2.4231,2.14966,2.72949,2.15088,2.43652,45.1201,14.9113,19,609.23,640.97,29.9998,39.0284,30.0014,38.5755,38.4961,64.2127,6.91484,100,30,1200,36.6366,98.691,99.2663
61,1655402229,7957.9,1,central,c1,n,6/16/2022,20220616 11:57:09,11:57:09,15,1655402226,0.001529854,1.529853736,20.79466231,1493.728182,728.4592604,62.14287882,127.4258897,0.047360965,3.206758038,0.046975777,0.029394207,320.348151,35.75457802,35.55597273,5.824617137,58.47911792,3.193268674,5.460528112,2.631348463,-67.46654976,-201.4744011,-14.66917085,36.73802928,4,1,1,0,44021.6754,1799.96,1531.24408,0.85071006,0.17797515,1.4,0.5,0: Broadleaf,2,1655402226,1493.728182,1499.090909,37.43254545,37.09038182,1491.663636,37.21224545,602.5252727,85.21961818,0.087662818,34.39059091,35.55597273,999.9,0,0,10010.28364,567.1654545,1923.164545,-5.36489,1551.812727,1556.834545,0.342143319,1499.090909,37.09038182,3.189985455,3.160830909,25.05362727,24.90030909,1799.96,0.642998,0.357002,42.98106364,30062.71818,1655402224,11:57:03,1655402224,1655402200,69,-0.036,-0.001,2.055,0.22,1499,37,0.4,0.15,0,0,0,0,0,0,0,0,0,0,0,3.21947,2.75676,0.189847,0.193568,0.136469,0.136484,20056.2,19741.5,23848.5,21846.1,30490,24075.5,39015.2,30239.8,2.02047,2.03,0.000327826,0,35.5496,999.9,52.3,37.8,40.4123,63.8748,15.1282,2,1.03182,3.76966,20.3038,5.22043,11.9501,4.9734,3.28013,2154.2,9072.3,9999,117.9,4.97189,1.86218,1.86768,1.85918,1.86313,1.86372,1.86447,1.86067,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.05,0.2203,1.934215762,0.000678439,-9.11497E-07,3.42204E-10,0.220295,0,0,0,1,2092,0,27,0.1,0.5,3.80981,2.41455,2.14966,2.72827,2.15088,2.44995,45.5758,14.885,19,606.119,633.217,30.0037,39.3948,30.0017,38.984,38.9194,76.2237,7.61943,100,30,1500,37.0589,98.6326,99.209
62,1655402360,8088.4,1,central,c1,y,6/16/2022,20220616 11:59:19,11:59:19,15,1655402352,0.004230267,4.230267419,48.30634458,1487.215667,838.6878452,71.56011016,126.8950272,0.133922596,3.203281526,0.130888053,0.082071948,320.3522027,35.30610168,35.79698,5.902489815,59.66953034,3.293449286,5.519482502,2.609040528,-186.5547932,-209.5122275,-15.30327602,-91.018094,0,0,1,0,43932.28592,1799.984333,1531.264669,0.850709998,0.177974995,1.4,0.5,0: Broadleaf,2,1655402352,1487.215667,1499.955,38.59938,37.65042667,1485.163333,38.39338,600.0057333,85.22379333,0.10009752,34.58379,35.79698,999.9,0,0,9995.126,567.8251333,1930.223,-12.73909667,1546.949667,1558.637667,0.963254367,1499.955,37.65042667,3.290806,3.208712333,25.57744667,25.15254333,1799.984333,0.643000067,0.356999933,43,30063.12333,1655402377,11:59:36,1655402224,1655402377,70,-0.036,-0.014,2.055,0.206,1499,38,0.4,0.15,0,0,0,0,0,0,0,0,0,0,0,3.21917,2.78132,0.189829,0.193453,0.137497,0.137547,20035.8,19727.2,23825.7,21828.8,30428.4,24027.4,38979.7,30215.6,2.02653,2.02475,-0.00448897,0,35.8736,999.9,51.4,38.6,41.479,64.0448,16.895,2,1.07876,4.01797,20.2969,5.22493,11.9518,4.97415,3.28025,2157.7,9082,9999,117.9,4.97188,1.86218,1.86767,1.85923,1.86312,1.86373,1.86447,1.86069,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.06,0.206,1.934215762,0.000678439,-9.11497E-07,3.42204E-10,0.220295,0,0,0,1,2092,0,27,2.3,2.7,3.8147,2.42065,2.14966,2.72949,2.15088,2.41699,46.1818,14.8588,19,615.173,633.216,30.0025,39.8943,30.0018,39.4699,39.3985,76.326,9.05976,100,30,1500,37.7352,98.5412,99.1299
63,1655402794,8522.9,2,central,c2,y,6/16/2022,20220616 12:06:34,12:06:34,15,1655402786,0.004106214,4.106213501,11.84805651,414.9981667,250.3826628,21.36175278,35.40615849,0.130928731,3.20483956,0.128028141,0.080272842,320.3542648,35.42319266,35.85884333,5.922623963,60.12348147,3.334747039,5.546496906,2.587876924,-181.0840154,-205.1103509,-14.98538648,-80.82548795,0,0,1,0,43933.339,1799.995667,1531.274328,0.850710008,0.17797502,2.2,0.5,0: Broadleaf,2,1655402786,414.9981667,419.9674333,39.08681333,37.64000667,413.3100333,38.86406,599.9815,85.21651,0.099911447,34.67172,35.85884333,999.9,0,0,9999.245667,568.6531333,1948.357667,-4.969096333,431.8790333,436.3932,1.446813,419.9674333,37.64000667,3.330841667,3.207549667,25.78131,25.14646,1799.995667,0.642999733,0.357000267,43,30063.30667,1655402752,12:05:52,1655402752,1655402752,72,0.108,0.013,1.689,0.223,420,38,0.71,0.13,0,0,0,0,0,0,0,0,0,0,0,3.21961,2.78137,0.0799151,0.0819765,0.1385,0.137399,22791,22486.5,23858.7,21855.8,30430,24059,39032.2,30253.9,2.03135,2.02245,0.0466555,0,35.0973,999.9,48.8,39.9,42.2304,63.9249,16.8429,2,1.01528,3.64801,20.3091,5.22613,11.9501,4.97405,3.281,2168.9,9120.5,9999,118,4.97186,1.86212,1.86758,1.85913,1.8631,1.86371,1.86446,1.86066,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.688,0.2228,1.539209503,0.000678439,-9.11497E-07,3.42204E-10,0.222745,0,0,0,1,2092,0,27,0.7,0.7,1.40259,2.43042,2.14966,2.72339,2.15088,2.43774,45.6045,14.7975,19,617.927,630.305,29.9991,39.4842,29.9992,39.3506,39.3041,28.1054,12.0839,100,30,420,37.6415,98.6753,99.2542
64,1655402885,8613.4,2,central,c2,y,6/16/2022,20220616 12:08:04,12:08:04,15,1655402877,0.003754755,3.754754697,7.382560845,296.7646333,184.6861177,15.75715092,25.31952685,0.120406659,3.203468615,0.117947802,0.073934112,320.354758,35.494973,35.78583333,5.89886833,60.07360862,3.329726304,5.542743943,2.569142027,-165.5846821,-194.5192433,-14.21178186,-53.96094933,0,0,1,0,43910.8512,1799.998667,1531.276724,0.850709921,0.177974997,2.2,0.5,0: Broadleaf,2,1655402877,296.7646333,299.88,39.02699333,37.70404,295.4138333,38.79773,600.0271667,85.22313333,0.095412093,34.65952667,35.78583333,999.9,0,0,9992.687333,568.3950333,1945.355333,-3.1153717,308.8166,311.6295667,1.322949433,299.88,37.70404,3.326003,3.213257333,25.75621333,25.1763,1799.998667,0.642999733,0.357000167,43,30063.37,1655402867,12:07:46,1655402866,1655402867,73,-0.318,0.007,1.351,0.229,300,38,0.25,0.15,0,0,0,0,0,0,0,0,0,0,0,3.21979,2.78133,0.0611589,0.0628067,0.138894,0.137486,23263,22962,23866.5,21861.8,30424.6,24062.6,39044.4,30262.4,2.0326,2.02288,0.0481866,0,34.9983,999.9,48.7,39.9,42.1391,63.8649,16.855,2,1.00029,3.63842,20.3094,5.22493,11.9501,4.97485,3.28093,2171.3,9130.5,9999,118,4.97185,1.86206,1.86755,1.85912,1.8631,1.8637,1.86446,1.86066,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.35,0.2292,1.221098154,0.000678439,-9.11497E-07,3.42204E-10,0.22927,0,0,0,1,2092,0,27,0.3,0.3,1.06934,2.43774,2.14966,2.72095,2.15088,2.44019,45.1768,14.7887,19,617.622,629.327,30.0005,39.322,29.9994,39.2066,39.1639,21.4449,12.2286,100,30,300,37.4471,98.7067,99.2819
65,1655402975,8703.9,2,central,c2,y,6/16/2022,20220616 12:09:35,12:09:35,15,1655402968,0.003312564,3.312564264,3.215544722,198.469,140.4205189,11.98103853,16.93388369,0.105732783,3.206151207,0.103833185,0.065063569,320.3542315,35.6290124,35.70821786,5.873705008,59.40343028,3.297981547,5.551836875,2.575723461,-146.084084,-176.1619538,-12.85679314,-14.74859943,0,0,1,0,43954.41245,1799.995357,1531.274073,0.850710013,0.177975032,2.2,0.5,0: Broadleaf,2,1655402968,198.469,199.88875,38.6531,37.485725,197.1920714,38.42588571,600.14575,85.22778571,0.09477695,34.68905714,35.70821786,999.9,0,0,10003.45429,568.0513214,1945.1375,-1.419899426,206.4482857,207.6736071,1.167355848,199.88875,37.485725,3.2943175,3.194826071,25.59286786,25.07972143,1799.995357,0.642999571,0.357000429,43.15030714,30063.32143,1655402961,12:09:21,1655402958,1655402961,74,-0.045,0.005,1.277,0.234,200,37,0.23,0.09,0,0,0,0,0,0,0,0,0,0,0,3.21987,2.78125,0.0431981,0.044447,0.138925,0.137145,23710.1,23412,23869.4,21862.9,30426.3,24072.6,39049,30263.7,2.03352,2.02198,0.0448152,0,34.977,999.9,48.7,39.9,42.1362,63.7649,16.9712,2,0.995668,3.71736,20.3079,5.22403,11.9501,4.9736,3.28095,2173.7,9141,9999,118.1,4.97189,1.86207,1.86753,1.85913,1.8631,1.86371,1.86444,1.86064,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.277,0.2343,1.175859042,0.000678439,-9.11497E-07,3.42204E-10,0.234345,0,0,0,1,2092,0,27,0.3,0.2,0.773926,2.45117,2.14966,2.71973,2.15088,2.4353,44.8377,14.7712,19,617.563,627.759,29.9999,39.2378,29.9999,39.1188,39.0822,15.5281,12.7913,100,30,200,37.3126,98.7185,99.2864
66,1655403066,8794.4,2,central,c2,y,6/16/2022,20220616 12:11:05,12:11:05,15,1655403060,0.003485746,3.485746052,0.460330756,99.64112174,88.28880426,7.532952514,8.501551751,0.112900149,3.206119669,0.110737103,0.069401579,320.3540997,35.56955875,35.57073478,5.829361158,59.26780114,3.287114918,5.546206971,2.54224624,-153.7214009,-155.5559761,-11.34441153,-0.267688799,0,0,1,0,43956.4689,1799.994348,1531.273234,0.850710023,0.177975059,2.2,0.5,0: Broadleaf,2,1655403060,99.64112174,99.93713043,38.52612174,37.2978,98.5229,38.29975217,600.2660435,85.22805217,0.093666439,34.67077826,35.57073478,999.9,0,0,10003.29,567.7289565,1872.707826,-0.296006246,103.6335652,103.8090435,1.228326569,99.93713043,37.2978,3.283506957,3.178819565,25.5365913,24.99544783,1799.994348,0.642999217,0.357000783,44,30063.32174,1655403054,12:10:54,1655403051,1655403054,75,-0.116,0,1.118,0.234,100,37,0.28,0.09,0,0,0,0,0,0,0,0,0,0,0,3.21922,2.78062,0.0227268,0.0234192,0.139043,0.136632,24216.8,23926.8,23870.3,21864,30422.5,24087.1,39050.3,30264.5,2.03297,2.0219,0.0376254,0,34.9567,999.9,48.7,39.8,41.9099,63.8249,17.0152,2,0.991311,3.72073,20.3076,5.22193,11.9501,4.9733,3.2807,2175.8,9150.6,9999,118.1,4.97183,1.86203,1.86752,1.85908,1.86309,1.8637,1.86443,1.86053,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.118,0.2344,1.059906016,0.000678439,-9.11497E-07,3.42204E-10,0.234404762,0,0,0,1,2092,0,27,0.2,0.2,0.462646,2.47192,2.14966,2.71973,2.15088,2.42798,44.5573,14.7537,19,616.576,627.046,30.0019,39.1968,29.9997,39.0573,39.0147,9.2946,13.3298,100,30,100,37.051,98.7219,99.2902
67,1655403156,8884.9,2,central,c2,y,6/16/2022,20220616 12:12:36,12:12:36,15,1655403148,0.00623133,6.231329583,-1.714702476,50.50384,61.1136481,5.214979026,4.30961781,0.212629767,3.204796063,0.205091808,0.128837372,320.3546612,34.89112851,35.44219333,5.788164748,60.19957181,3.334078719,5.538376135,2.454086029,-274.8016346,-137.6802044,-10.03737814,-102.1645559,0,0,1,0,43936.67192,1799.997667,1531.276046,0.850710017,0.177975043,2.2,0.5,0: Broadleaf,2,1655403148,50.50384,49.9905,39.07162667,36.87604333,49.40484,38.83722,599.9906667,85.23252,0.099957897,34.64532667,35.44219333,999.9,0,0,9997.184,567.4655,1942.953333,0.505589933,52.54927333,51.90451667,2.19559,49.9905,36.87604333,3.330173333,3.143038,25.77792333,24.80571667,1799.997667,0.642999433,0.357000567,44,30063.35,1655403183,12:13:02,1655403183,1655403054,76,0.008,0,1.099,0.234,50,37,0.58,0.09,0,0,0,0,0,0,0,0,0,0,0,3.22002,2.78121,0.01161,0.0119216,0.138593,0.135557,24499.4,24214.6,23877.9,21870.2,30446.5,24123.7,39061.9,30273.5,2.03715,2.02472,0.0309572,0,34.9172,999.9,48.8,39.8,41.9957,63.7849,17.0873,2,0.976392,3.69698,20.3089,5.22598,11.9501,4.9748,3.281,2178.3,9162.6,9999,118.1,4.97183,1.86203,1.86752,1.85905,1.86307,1.86364,1.86439,1.8605,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.099,0.2344,1.059906016,0.000678439,-9.11497E-07,3.42204E-10,0.234404762,0,0,0,1,2092,0,27,1.8,1.7,0.303955,2.48901,2.14966,2.71851,2.15088,2.44995,44.2787,14.7449,19,618.732,628.232,30.0009,39.0835,29.999,38.9306,38.8832,6.13538,14.158,100,30,50,36.8354,98.752,99.3191
68,1655403274,9002.5,2,central,c2,y,6/16/2022,20220616 12:14:33,12:14:33,15,1655403266,0.006798247,6.798246971,-3.94119074,1.189120575,28.09873096,2.39790585,0.101477863,0.236408369,3.205733598,0.227132354,0.142760808,320.3545831,34.74956389,35.31414,5.747376546,60.12923643,3.32895766,5.536337825,2.418418885,-299.8026914,-116.7351893,-8.50234033,-104.6856378,0,0,1,0,43954.41165,1799.997,1531.275541,0.850710052,0.177975065,2.2,0.5,0: Broadleaf,2,1655403266,1.189120575,-0.2529863,39.00882333,36.61342333,0.009120575,38.77441667,600.0134333,85.23855,0.10003178,34.63869667,35.31414,999.9,0,0,10000.43,567.0600667,1939.249,1.330439667,1.12119,-0.262601067,2.395396333,-0.2529863,36.61342333,3.325055667,3.120875667,25.75199,24.68726333,1799.997,0.642999233,0.3570008,44,30063.34333,1655403293,12:14:53,1655403293,1655403054,77,0.113,0,1.18,0.234,0,37,0.38,0.09,0,0,0,0,0,0,0,0,0,0,0,3.22031,2.78109,-1.38002E-06,-5.96887E-05,0.138603,0.135114,24804.8,24523.3,23895,21884,30466.2,24150.8,39089.3,30292.8,2.04017,2.02905,0.0233054,0,34.9172,999.9,48.9,39.6,41.6312,63.9213,16.9551,2,0.946283,3.77053,20.3086,5.22732,11.9501,4.9752,3.281,2181.2,9176.5,9999,118.1,4.97192,1.86203,1.86752,1.85907,1.8631,1.8637,1.86447,1.86054,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.18,0.2344,1.068327526,0.000678439,-9.11497E-07,3.42204E-10,0.234404762,0,0,0,1,2092,0,27,1.5,3.7,0.032959,4.99878,2.14966,2.71484,2.15088,2.44019,43.8917,14.7187,19,618.966,629.646,30.0009,38.8416,29.9984,38.6925,38.6412,0,14.4503,100,30,0,36.5454,98.8219,99.3821
69,1655403384,9113,2,central,c2,y,6/16/2022,20220616 12:16:24,12:16:24,15,1655403376,0.007296341,7.296341354,14.95711432,413.6609677,300.4812735,25.64412639,35.3032787,0.257746778,3.204889966,0.246759741,0.155172951,320.3548629,34.64135213,35.20606129,5.713145361,59.99194533,3.323253682,5.539499784,2.389891678,-321.7686537,-96.25352354,-7.009073163,-104.6763875,0,0,1,0,43938.05012,1799.999355,1531.277125,0.850709819,0.177974988,2.2,0.5,0: Broadleaf,2,1655403376,413.6609677,420.2519032,38.93973548,36.36859355,411.8689677,38.70533226,600.0015806,85.24349677,0.100012655,34.64898065,35.20606129,999.9,0,0,9996.292581,566.6746452,1937.05129,-7.052732581,429.9409032,436.1127742,2.571132903,420.2519032,36.36859355,3.31936,3.100187097,25.72307419,24.57602258,1799.999355,0.642999484,0.35700029,44,30063.37419,1655403401,12:16:41,1655403401,1655403054,78,0.462,0,1.792,0.234,421,37,0.23,0.09,0,0,0,0,0,0,0,0,0,0,0,3.22066,2.78118,0.0798971,0.0822155,0.13846,0.134607,22846.8,22526.7,23913,21897.7,30494.2,24181.6,39117.9,30312,2.04408,2.03527,0.0158735,0,34.9545,999.9,49,39.5,41.4897,63.7413,16.9111,2,0.914909,3.80882,20.3082,5.22343,11.9501,4.97515,3.281,2184.2,9191.2,9999,118.2,4.97181,1.86203,1.86752,1.85899,1.86306,1.86362,1.86441,1.86051,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.792,0.2344,1.181447363,0.000678439,-9.11497E-07,3.42204E-10,0.234404762,0,0,0,1,2092,0,27,1.5,5.5,1.42212,2.45117,2.14966,2.71606,2.15088,2.42065,43.7269,14.7187,19,619.414,632.339,29.9992,38.5275,29.9991,38.4032,38.3619,28.4936,14.8668,100,30,420,36.3757,98.8949,99.4449
70,1655403492,9221,2,central,c2,y,6/16/2022,20220616 12:18:12,12:18:12,15,1655403484,0.005642192,5.642191931,23.86705372,639.9259,411.0968641,35.08238348,54.61030668,0.192969706,3.207927112,0.18674514,0.117258239,320.3547949,35.05422406,35.35153333,5.759261361,59.83247842,3.318029412,5.545532292,2.441231949,-248.8206642,-118.1127347,-8.599608467,-55.17821245,0,0,1,0,43989.19899,1799.999,1531.277045,0.850709942,0.177974985,2.2,0.5,0: Broadleaf,2,1655403484,639.9259,650.0036,38.88081,36.89193667,637.9945333,38.63153,599.8472333,85.24187,0.09661478,34.66858667,35.35153333,999.9,0,0,10009.29067,566.2529333,1937.725667,-10.07761167,665.8130333,674.9021,1.988860333,650.0036,36.89193667,3.314273,3.144738,25.69681667,24.81476,1799.999,0.643,0.356999933,44,30063.4,1655403473,12:17:53,1655403473,1655403472,79,0.138,0.015,1.931,0.249,650,36,0.3,0.05,0,0,0,0,0,0,0,0,0,0,0,3.2211,2.78146,0.110119,0.113074,0.138789,0.135913,22108.2,21778.2,23924.4,21905.4,30496.8,24153.7,39136.3,30322.4,2.0465,2.04055,0.0246018,0,34.9738,999.9,49.2,39.3,41.2148,63.7714,16.8309,2,0.891659,3.80916,20.309,5.22463,11.9501,4.97355,3.281,2186.8,9203.2,9999,118.2,4.97182,1.86203,1.86752,1.85898,1.863,1.8636,1.86439,1.8605,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.932,0.2492,1.780727974,0.000678439,-9.11497E-07,3.42204E-10,0.249271429,0,0,0,1,2092,0,27,0.3,0.3,2.01416,2.4646,2.14966,2.71606,2.15088,2.4292,43.4808,14.6837,19,619.048,634.471,29.9995,38.2815,29.9989,38.154,38.1111,40.3236,12.8331,100,30,650,36.7827,98.9417,99.4793
71,1655403583,9311.5,2,central,c2,y,6/16/2022,20220616 12:19:42,12:19:42,15,1655403575,0.005229441,5.229440566,27.77472142,788.2829333,495.6404045,42.29491579,67.26723645,0.17461204,3.205753617,0.169495206,0.106381741,320.3545764,35.18990476,35.51309333,5.81085618,59.72431841,3.318887799,5.557012432,2.491968381,-230.618329,-139.5153024,-10.17463404,-59.95368896,0,0,1,0,43945.07732,1799.998,1531.276178,0.850709933,0.177974962,2.2,0.5,0: Broadleaf,2,1655403575,788.2829333,799.9784,38.89297,37.0501,786.0309333,38.64370667,600.0051333,85.2339,0.099973927,34.70584667,35.51309333,999.9,0,0,10001.06,566.0688,1934.548,-12.03046333,819.8338,830.758,1.842871667,799.9784,37.0501,3.315,3.157925333,25.70091333,24.88490667,1799.998,0.6430003,0.356999633,44,30063.36667,1655403609,12:20:08,1655403609,1655403472,80,0.337,0.015,2.252,0.249,800,36,0.44,0.05,0,0,0,0,0,0,0,0,0,0,0,3.22114,2.78114,0.127139,0.130334,0.13855,0.136498,21692.7,21359.4,23932.1,21910.1,30513.9,24142.7,39148,30329.1,2.0492,2.0452,0.0318512,0,35.0155,999.9,49.3,39.2,41.0812,63.7714,16.7748,2,0.877149,3.80961,20.3096,5.22717,11.9501,4.9747,3.281,2189,9212.8,9999,118.2,4.97182,1.86203,1.86752,1.85898,1.86303,1.86365,1.86438,1.8605,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.252,0.2493,1.780727974,0.000678439,-9.11497E-07,3.42204E-10,0.249271429,0,0,0,1,2092,0,27,1.8,1.8,2.37427,2.45361,2.14966,2.71606,2.15088,2.40601,43.2633,14.6749,19,619.412,636.676,30.0002,38.1003,29.9993,37.9618,37.9237,47.5312,11.6879,100,30,800,37.1473,98.9721,99.501
72,1655403700,9428.5,2,central,c2,n,6/16/2022,20220616 12:21:39,12:21:39,15,1655403692,0.003487456,3.487455612,25.87223273,989.0608667,574.8179438,49.04795872,84.39440189,0.112300958,3.207381516,0.110161401,0.069039711,320.3546619,35.63454838,35.6798,5.86451515,59.43482823,3.3084307,5.566484835,2.55608445,-153.7967925,-163.1050785,-11.90039911,-8.447608123,0,0,1,0,43969.58485,1799.998,1531.276212,0.850709952,0.17797501,2.2,0.5,0: Broadleaf,2,1655403692,989.0608667,999.8095333,38.77318,37.54432,987.0174333,38.50539,600.1431333,85.23216333,0.095650893,34.73654,35.6798,999.9,0,0,10008.12933,565.7759333,1932.374667,-10.74883167,1028.955333,1038.811,1.228857265,999.8095333,37.54432,3.304721667,3.199983667,25.64695667,25.10676667,1799.998,0.642999667,0.357000267,44,30063.34667,1655403684,12:21:23,1655403684,1655403679,81,-0.192,0.019,2.036,0.268,1000,37,0.33,0.06,0,0,0,0,0,0,0,0,0,0,0,3.22138,2.78125,0.14751,0.150937,0.139139,0.137822,21194.3,20858.9,23940.9,21916,30503.4,24112.4,39161.3,30337.3,2.05028,2.04925,0.0386089,0,35.0676,999.9,49.5,39.1,41.031,63.5014,16.6987,2,0.859223,3.79927,20.3107,5.22702,11.9501,4.9748,3.281,2192.1,9223.7,9999,118.3,4.97182,1.86201,1.8675,1.85898,1.86303,1.8636,1.86435,1.8605,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.037,0.2678,1.926239922,0.000678439,-9.11497E-07,3.42204E-10,0.267785714,0,0,0,1,2092,0,27,0.3,0.3,2.83203,2.44385,2.14966,2.71118,2.15088,2.44629,43.0199,14.6661,19,618.334,638.083,30.0003,37.9125,29.9994,37.7527,37.7096,56.686,9.15524,100,30,1000,37.5998,99.0069,99.5279
73,1655403790,9519,2,central,c2,n,6/16/2022,20220616 12:23:10,12:23:10,15,1655403782,0.002936412,2.936412076,27.51740169,1188.431,657.460839,56.09714272,101.4016037,0.092332794,3.205967182,0.090880528,0.056928908,320.3539554,35.83925857,35.84758667,5.918955915,59.24310847,3.311197612,5.589169269,2.607758302,-129.4957726,-179.3607836,-13.10758891,-1.610189714,0,0,1,0,43933.90629,1799.994333,1531.273118,0.850709966,0.17797498,2.2,0.5,0: Broadleaf,2,1655403782,1188.431,1199.797667,38.80737333,37.77271,1186.170667,38.53926667,600.1379,85.22842333,0.095506837,34.80986,35.84758667,999.9,0,0,10002.60333,565.5213333,1931.051667,-11.36477863,1236.412333,1246.897,1.034659064,1199.797667,37.77271,3.307490667,3.219308667,25.66127667,25.20783,1799.994333,0.643000167,0.3569998,45,30063.31667,1655403774,12:22:54,1655403774,1655403765,82,0.249,0,2.269,0.268,1200,38,0.29,0.08,0,0,0,0,0,0,0,0,0,0,0,3.22149,2.78124,0.165825,0.169411,0.139262,0.138455,20740.4,20406.2,23943.3,21917.9,30502,24096.5,39164.9,30339.3,2.0513,2.05177,0.0456572,0,35.1299,999.9,49.7,39,40.9744,63.7914,16.5905,2,0.854106,3.87714,20.3089,5.22568,11.9501,4.97435,3.281,2194.2,9229.8,9999,118.3,4.97178,1.86202,1.86748,1.85898,1.86298,1.86358,1.86435,1.8605,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.27,0.2682,2.175595211,0.000678439,-9.11497E-07,3.42204E-10,0.268109524,0,0,0,1,2092,0,27,0.3,0.4,3.26416,2.4353,2.14966,2.71118,2.15088,2.41577,42.8583,14.6399,19,618.08,639.148,30.0012,37.8183,29.9998,37.6378,37.5954,65.3297,7.70021,100,30,1200,37.9584,99.0162,99.5352
