obs,time,elapsed,Plot,Transect,ID,KEEP,Date,date,hhmmss,averaging,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,Tled,Pc,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,A:MN,A:SLP,A:SD,A:OK,gsw:MN,gsw:SLP,gsw:SD,gsw:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
24,1658251396,2899.9,2,north,n2,y,7/19/2022,20220719 11:23:15,11:23:15,15,1658251388,0.004070955,4.070955009,25.31281527,1487.412258,1190.743681,101.308714,126.5493368,0.170106521,3.198958009,0.165236378,0.103698685,320.3568772,30.91900357,31.22707419,4.570118502,59.59608707,2.561839562,4.298670749,2.00827894,-179.5291159,-184.7927169,-12.9326056,-56.89756115,0,0,1,0,44476.67469,1800.010645,1531.287094,0.850710021,0.17797499,2.4,0.5,0: Broadleaf,2,1658251388,1487.412258,1499.959677,30.11087742,28.5315,1482.845161,29.83050968,599.9895806,84.98019355,0.100009419,30.15557742,31.22707419,999.9,0,0,10002.17742,539.0853226,2029.427097,-12.54783226,1533.589355,1544.012581,1.579359677,1499.959677,28.5315,2.558828065,2.424612903,21.40559677,20.52910323,1800.010645,0.643000226,0.356999806,42,30063.57097,1658251367,11:22:47,1658251367,1658251367,25,0.735,-0.004,4.57,0.28,1500,28,0.19,0.07,0,0,0,0,0,0,0,0,0,0,0,3.21945,2.78119,0.188962,0.192757,0.115635,0.113865,20099.2,19807.5,23874.3,21897.8,31252.4,24788.7,39058.4,30341.9,2.03977,1.98155,-0.0435486,0,31.9362,999.9,59.3,38.3,47.214,64.5486,15.8053,2,1.05094,9.28105,20.0815,5.22687,11.956,4.9752,3.28023,7014.8,9999,9999,165.6,4.97168,1.86188,1.86737,1.85895,1.86291,1.86349,1.86417,1.86047,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,4.56,0.2804,4.448965248,0.000678439,-9.11E-07,3.42E-10,0.28035,0,0,0,1,2092,0,27,0.5,0.5,3.76831,2.40356,2.14966,2.69897,2.15088,2.43774,43.6447,15.3404,19,623.27,593.83,22.8634,39.5697,30.0002,39.2014,39.1291,75.3942,40.1155,0,21.9127,1500,28.6499,98.7408,99.502
25,1658252140,3644,3,north,n3,y,7/19/2022,20220719 11:35:39,11:35:39,15,1658252132,0.008727322,8.727322093,13.81418402,413.0706,291.2175572,24.77474324,35.1411438,0.229282832,3.198688632,0.220527998,0.138588733,320.3568661,33.46613318,33.98767333,5.339337393,40.09359955,2.120207337,5.288144145,3.219130056,-384.8749043,-29.76332363,-2.149894812,-96.43125666,0,0,1,0,43941.2323,1800.010333,1531.286801,0.850710006,0.177975015,2.4,0.5,0: Broadleaf,2,1658252132,413.0706,420.0383,24.92222,21.51828,410.4000333,24.60657667,599.9977333,84.97293,0.100042513,33.81508,33.98767333,999.9,0,0,10001.89367,563.5588333,233.6503667,-6.967755,423.6283333,429.2757,3.40393,420.0383,21.51828,2.117714,1.828471667,18.35297333,16.03223333,1800.010333,0.6429998,0.3570002,39,30063.56667,1658252103,11:35:02,1658252099,1658252103,27,-0.029,0.006,2.671,0.225,420,22,0.29,0.02,0,0,0,0,0,0,0,0,0,0,0,3.22015,2.78184,0.0792112,0.0816841,0.101046,0.0939602,22823.9,22527.9,23874.2,21888.6,31759.2,25328.2,39057.8,30326.2,2.044,1.96068,-0.00545755,0,34.0745,999.9,56.8,39.6,48.5076,63.7142,16.4663,2,0.994372,2.51149,20.3373,5.22373,11.9501,4.9742,3.28015,7033.8,9999,9999,165.8,4.97188,1.86197,1.86752,1.85899,1.86295,1.86357,1.86432,1.86054,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.671,0.3138,2.522024855,0.000678439,-9.11E-07,3.42E-10,0.052065227,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,0.7,0.6,1.37085,2.40601,2.14966,2.69653,2.15088,2.43652,44.4177,15.4192,19,625.272,575.521,31.3567,39.2198,29.9998,39.0513,39.0007,27.4765,52.5789,0,31.3594,420,21.5706,98.7398,99.4545
26,1658252230,3734.5,3,north,n3,y,7/19/2022,20220719 11:37:10,11:37:10,15,1658252222,0.008710523,8.710522692,9.434716007,295.2100667,211.243207,17.97137309,25.11479694,0.229359638,3.197193736,0.220595131,0.138631508,320.3568443,33.47284688,33.96455333,5.332454823,40.08918018,2.120311921,5.288987979,3.212142902,-384.1340507,-25.27189092,-1.826137667,-90.87523504,0,0,1,0,43914.2249,1800.010667,1531.286959,0.850709936,0.17797497,2.4,0.5,0: Broadleaf,2,1658252222,295.2100667,300.0125333,24.92305333,21.52567667,292.9550667,24.60739,599.9991667,84.97429667,0.100027593,33.81793667,33.96455333,999.9,0,0,9995.414,564.2181333,228.8837333,-4.406312667,303.1618667,306.6126333,3.397374333,300.0125333,21.52567667,2.117819333,1.829129667,18.35383333,16.03793,1800.010667,0.6430002,0.356999733,39,30063.58667,1658252251,11:37:31,1658252251,1658252103,28,-0.398,0.006,2.255,0.225,300,22,0.69,0.02,0,0,0,0,0,0,0,0,0,0,0,3.22006,2.78116,0.0605951,0.0626126,0.101214,0.0931974,23289.2,22998.7,23878.6,21891.9,31758.4,25352.8,39065,30330.8,2.04528,1.96108,-0.00713766,0,34.083,999.9,56.4,39.7,48.4187,63.8242,16.4824,2,0.980894,2.05234,20.3449,5.22538,11.9501,4.9739,3.28015,7036.2,9999,9999,165.8,4.97185,1.86194,1.86749,1.85899,1.86297,1.86356,1.86431,1.86054,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.255,0.3153,2.522024855,0.000678439,-9.11E-07,3.42E-10,0.052065227,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,2.2,2.1,1.0437,2.42432,2.14966,2.69531,2.15088,2.41577,44.4177,15.4016,19,625.384,574.97,31.6722,39.0951,29.999,38.9521,38.901,20.9398,53.1183,0,31.6982,300,21.4135,98.7579,99.4695
27,1658252342,3846.5,3,north,n3,y,7/19/2022,20220719 11:39:02,11:39:02,15,1658252334,0.009353474,9.353473561,5.30328492,197.1274516,150.6395735,12.81628229,16.77143003,0.247248434,3.198561857,0.237100136,0.14906466,320.3565072,33.42235286,33.95745484,5.330343228,39.87277864,2.120993085,5.319401249,3.209350143,-412.488184,-6.349717725,-0.45884635,-98.94024089,0,0,1,0,43923.99561,1800.009032,1531.285553,0.850709927,0.177974944,2.4,0.5,0: Broadleaf,2,1658252334,197.1274516,199.9863226,24.92965484,21.28150323,195.2094516,24.61379355,599.9944516,84.97919032,0.099929252,33.92063226,33.95745484,999.9,0,0,10000.62097,564.716871,227.2549355,-2.552322581,202.4816774,204.3347419,3.648140645,199.9863226,21.28150323,2.118500645,1.808485161,18.35897742,15.86030968,1800.009032,0.643000548,0.356999387,38.32258387,30063.56774,1658252364,11:39:24,1658252364,1658252103,29,-0.308,0.006,1.918,0.225,200,22,0.56,0.02,0,0,0,0,0,0,0,0,0,0,0,3.22048,2.78147,0.0428144,0.0443389,0.101323,0.093096,23744.8,23458.3,23893.4,21902.6,31772.5,25367.1,39088.1,30345.5,2.04885,1.9652,-0.00456721,0,34.0349,999.9,55.6,39.9,48.2475,63.7542,16.4543,2,0.949667,1.35428,20.3541,5.22613,11.9501,4.9751,3.2807,7038.8,9999,9999,165.9,4.97187,1.86197,1.86751,1.85899,1.86296,1.86357,1.86431,1.86057,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.918,0.3158,2.124256849,0.000678439,-9.11E-07,3.42E-10,0.052065227,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,1.5,4,0.755615,2.42798,2.14966,2.69409,2.15088,2.43164,44.3899,15.4016,19,626.08,576.268,32.4641,38.8069,29.9986,38.717,38.6686,15.1671,52.4446,0,32.4838,200,21.3944,98.8175,99.5179
28,1658252455,3959.5,3,north,n3,y,7/19/2022,20220719 11:40:55,11:40:55,15,1658252447,0.009832987,9.832986869,1.002816828,99.20862258,87.00311709,7.401584274,8.439938767,0.26120895,3.198813202,0.24991128,0.15716888,320.3565692,33.41985941,33.98862903,5.33962206,39.97060782,2.139498241,5.352678774,3.200123819,-433.6347209,7.551278263,0.546012502,-105.180861,0,0,1,0,43912.33877,1800.009355,1531.285965,0.850710004,0.177974947,2.4,0.5,0: Broadleaf,2,1658252447,99.20862258,99.99994194,25.14907742,21.31486774,97.53762258,24.82684516,600.0107742,84.97262258,0.100010697,34.03241613,33.98862903,999.9,0,0,10002.45645,565.8557097,233.9592903,-0.587945,101.9767419,102.1779032,3.834211935,99.99994194,21.31486774,2.136982581,1.81118,18.49755484,15.88360645,1800.009355,0.643000806,0.356999226,38,30063.59677,1658252481,11:41:20,1658252481,1658252103,30,-0.204,0.006,1.671,0.225,100,22,0.37,0.02,0,0,0,0,0,0,0,0,0,0,0,3.22077,2.78139,0.0225105,0.0233943,0.102005,0.0931228,24266.3,23986.2,23911.2,21915.6,31769.7,25380.2,39115.5,30363.1,2.05303,1.97012,-0.0031963,0,34.0385,999.9,54.8,40,47.8124,63.7942,16.4623,2,0.915917,1.18747,20.3565,5.22538,11.9501,4.9738,3.28073,7041.6,9999,9999,165.9,4.97186,1.86196,1.86752,1.85899,1.86295,1.86356,1.86432,1.86052,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.671,0.3224,1.816588214,0.000678439,-9.11E-07,3.42E-10,0.052065227,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,1.5,5.9,0.452881,2.45239,2.14966,2.69409,2.15088,2.43286,44.3342,15.3929,19,626.626,577.662,32.7578,38.4493,29.9987,38.4152,38.3751,9.10728,52.2007,0,32.7681,100,21.2334,98.8884,99.5762
29,1658252575,4079,3,north,n3,y,7/19/2022,20220719 11:42:54,11:42:54,15,1658252572,0.003346122,3.346121884,-0.347320477,50.06812727,53.54636838,4.554687346,4.258825998,0.080989742,3.193784926,0.07986584,0.050015829,320.3548425,35.02340289,33.97569091,5.335769393,35.83559845,1.924085166,5.369200597,3.411684227,-147.5639751,19.28453329,1.396896732,193.4722975,0,0,1,0,43814.82686,1800.000909,1531.278518,0.850709858,0.177974823,2.4,0.5,0: Broadleaf,2,1658252572,50.06812727,49.99636364,22.62016364,21.31473636,48.43380909,22.36029091,601.2619091,84.96695455,0.093666445,34.08769091,33.97569091,999.9,0,0,9981.870909,566.9611818,230.5693636,0.071769464,51.22711818,51.08521818,1.305412651,49.99636364,21.31473636,1.921966364,1.81105,16.79183636,15.88199091,1800.000909,0.643002091,0.356997818,38,30063.47273,1658252569,11:42:49,1658252552,1658252569,31,-0.009,0.009,1.634,0.225,50,21,0.23,0.03,0,0,0,0,0,0,0,0,0,0,0,3.22039,2.76983,0.0114215,0.0119207,0.102281,0.0943454,24559.1,24281.3,23927.7,21927.4,31779.7,25358.6,39140.9,30379,2.04365,1.97125,-0.00466779,0,34.0465,999.9,54.1,40.1,47.4572,63.8342,15.7212,2,0.881799,0.897775,20.3587,5.22358,11.9501,4.9741,3.28043,7044.2,9999,9999,165.9,4.97188,1.86198,1.86751,1.85898,1.86295,1.86357,1.86429,1.86054,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.635,0.3333,1.603565974,0.000678439,-9.11E-07,3.42E-10,0.060833169,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,0.4,0.1,0.299072,2.47314,2.14966,2.69287,2.15088,2.41089,44.2787,15.3754,19,616.251,575.793,33.0099,38.0775,29.9988,38.0929,38.0619,6.02448,51.18,0,33.0141,50,21.5101,98.9541,99.629
30,1658252665,4169.5,3,north,n3,y,7/19/2022,20220719 11:44:25,11:44:25,15,1658252657,0.01050388,10.50387992,-3.572742484,1.916409933,22.35880127,1.9020735,0.163029874,0.280888817,3.197066627,0.267863491,0.168534614,320.3566708,33.34833917,33.97024667,5.334148949,39.87310523,2.144873275,5.379248148,3.189275675,-463.2211046,26.02410052,1.883408402,-114.9569249,0,0,1,0,43868.51379,1800.009667,1531.28611,0.850709937,0.177974972,2.4,0.5,0: Broadleaf,2,1658252657,1.916409933,0.495390967,25.21290333,21.11736,0.251409933,24.88028333,600.0110333,84.97040667,0.100052943,34.12123333,33.97024667,999.9,0,0,9995.334333,567.7914333,217.5114,1.359756667,1.90313,0.506078,4.095531667,0.495390967,21.11736,2.142349333,1.794352667,18.53761,15.73766667,1800.009667,0.643000167,0.356999767,37,30063.58667,1658252689,11:44:48,1658252689,1658252569,32,0.062,0.009,1.665,0.225,0,21,0.62,0.03,0,0,0,0,0,0,0,0,0,0,0,3.2215,2.78106,0.000052866,0.000122081,0.10229,0.0926674,24855.1,24581.5,23940.7,21936.6,31795.1,25415.6,39161.3,30391.8,2.06113,1.97885,-0.00260025,0,34.0078,999.9,53.4,40.2,47.0889,63.6442,16.4183,2,0.85487,0.613622,20.3616,5.22328,11.9501,4.9752,3.28093,7046.6,9999,9999,166,4.97194,1.86202,1.86751,1.85899,1.86297,1.86356,1.86432,1.86056,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.665,0.3327,1.603565974,0.000678439,-9.11E-07,3.42E-10,0.060833169,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,1.9,1.6,0.032959,4.99878,2.14966,2.69287,2.15088,2.42676,44.1954,15.3579,19,627.395,579.341,33.3322,37.7894,29.9986,37.8039,37.7723,0,51.184,0,33.3564,0,21.2188,99.0065,99.6708
31,1658252780,4284,3,north,n3,n,7/19/2022,20220719 11:46:19,11:46:19,15,1658252772,0.01079832,10.79832042,13.00898845,413.2852258,315.9073233,26.87707029,35.16188212,0.290433486,3.195943295,0.276526817,0.174023217,320.356409,33.41745165,34.00710645,5.345128392,40.01922111,2.169533544,5.421228809,3.175594849,-476.2059306,43.71020938,3.167222538,-108.9720897,0,0,1,0,43828.78478,1800.008065,1531.28476,0.850709944,0.177974985,2.4,0.5,0: Broadleaf,2,1658252772,413.2852258,420.2738065,25.50023226,21.29112581,410.5892258,25.15916129,600.0110968,84.97885806,0.100113842,34.26079355,34.00710645,999.9,0,0,9989.592903,568.5795484,216.9157419,-7.870335806,423.195,429.4165484,4.209106774,420.2738065,21.29112581,2.166980645,1.809296452,18.72027097,15.86728387,1800.008065,0.643,0.356999935,37,30063.55484,1658252802,11:46:41,1658252802,1658252569,33,0.881,0.009,2.696,0.225,421,21,0.27,0.03,0,0,0,0,0,0,0,0,0,0,0,3.22195,2.78116,0.079563,0.0820493,0.103157,0.0931017,22899.9,22585.8,23956.2,21948.2,31786,25417.8,39186.1,30407.4,2.06537,1.98605,0.00551343,0,33.9385,999.9,52.7,40.2,46.4713,63.6742,16.2821,2,0.841623,5.76691,20.23,5.22792,11.9501,4.97505,3.28095,7049.5,9999,9999,166,4.97179,1.86188,1.86738,1.85896,1.86294,1.86356,1.86418,1.8605,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.696,0.3409,1.665648548,0.000678439,-9.11E-07,3.42E-10,0.060833169,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,1.5,3.5,1.3855,2.43652,2.14966,2.69287,2.15088,2.41577,44.1124,15.3053,19,627.431,581.997,33.2221,37.417,30.013,37.4472,37.4199,27.7456,50.71,0,32.4813,420,21.2282,99.0697,99.7227
32,1658252893,4397,3,north,n3,n,7/19/2022,20220719 11:48:12,11:48:12,15,1658252889,0.005188732,5.188732302,12.11796058,643.9609333,454.3513814,38.65250018,54.78293036,0.128715081,3.198147772,0.125904882,0.078937927,320.3554653,34.78015893,34.00063333,5.34319882,36.62699995,1.988330968,5.428593581,3.354867852,-228.8230945,49.06112159,3.552807824,144.1463002,0,0,1,0,43864.51279,1800.002667,1531.280078,0.850709894,0.177974995,2.4,0.5,0: Broadleaf,2,1658252889,643.9609333,650.1376667,23.37238,21.34768667,641.0276,23.09206,600.6787333,84.97876,0.093062727,34.28518,34.00063333,999.9,0,0,9998.921333,568.5362667,228.7873333,-6.17667302,659.3652667,664.3194667,2.024695695,650.1376667,21.34768667,1.986155333,1.8141,17.29352,15.90737333,1800.002667,0.642999667,0.3570002,37,30063.42667,1658252885,11:48:05,1658252876,1658252885,34,0.237,-0.003,2.933,0.218,650,21,0.14,0.03,0,0,0,0,0,0,0,0,0,0,0,3.21996,2.7751,0.109581,0.112794,0.103543,0.0940502,22167.8,21840.3,23970.4,21957.8,31790.3,25402.4,39207.9,30420.5,2.0621,1.9906,0.00436604,0,33.9406,999.9,52.2,40.2,46.0316,63.5342,15.9896,2,0.792642,0.104041,20.3637,5.22672,11.9501,4.97515,3.2806,7052.1,9999,9999,166,4.97188,1.86194,1.86746,1.85898,1.86295,1.86356,1.86427,1.86051,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.933,0.3409,2.782949334,0.000678439,-9.11E-07,3.42E-10,0.057402897,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,0.3,0.1,1.95923,2.44385,2.14966,2.69165,2.15088,2.42554,44.0295,15.3404,19,621.928,582.847,34.143,37.103,29.9991,37.1366,37.1081,39.2376,50.3738,0,34.1346,650,21.2417,99.1263,99.766
33,1658252983,4487.5,3,north,n3,y,7/19/2022,20220719 11:49:43,11:49:43,15,1658252977,0.006773183,6.773182521,18.12345824,790.5232273,575.0170234,48.91802043,67.25162875,0.17322789,3.201565115,0.168184214,0.105556056,320.3549815,34.39390644,33.99342273,5.341050123,38.0401795,2.064095668,5.426093397,3.276954455,-298.6973492,48.92974946,3.539244592,74.12662637,0,0,1,0,43926.45219,1800,1531.277929,0.85070996,0.17797499,2.4,0.5,0: Broadleaf,2,1658252977,790.5232273,799.9111818,24.26284091,21.62019545,787.5283182,23.96230455,600.2027273,84.97790909,0.094390405,34.27690455,33.99342273,999.9,0,0,10013.46818,568.6750909,214.7592727,-9.387788964,810.1726818,817.5874545,2.642657928,799.9111818,21.62019545,2.061805909,1.837238636,17.88555455,16.10547727,1800,0.643,0.356999955,36.97346364,30063.40909,1658252972,11:49:32,1658252972,1658252964,35,0.088,-0.004,3.006,0.218,800,21,0.35,0.02,0,0,0,0,0,0,0,0,0,0,0,3.22172,2.77992,0.126509,0.129988,0.104296,0.0939849,21756.9,21424.2,23981.4,21964.6,31776.7,25412.1,39223.9,30429.7,2.06925,1.9941,0.00025332,0,34.0064,999.9,51.9,40.3,46.01,63.0742,16.2059,2,0.775262,0.344382,20.3634,5.22373,11.9501,4.9742,3.2803,7054.1,9999,9999,166,4.97188,1.86192,1.86747,1.85898,1.86295,1.86356,1.86431,1.86052,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,3.007,0.3447,2.870838578,0.000678439,-9.11E-07,3.42E-10,0.053605055,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,0.2,0.3,2.31079,2.43774,2.14966,2.69287,2.15088,2.42676,43.9467,15.3316,19,625.428,583.586,33.7227,36.8886,29.9994,36.9089,36.8793,46.2663,49.9352,0,33.7205,800,21.236,99.1686,99.7964
34,1658253088,4592,3,north,n3,n,7/19/2022,20220719 11:51:27,11:51:27,15,1658253085,0.003285829,3.285828693,10.3805121,994.1425455,725.500286,61.71747768,84.57056674,0.079581116,3.200715649,0.078498002,0.049157337,320.354191,35.22562461,34.02023636,5.34904415,35.76547685,1.940738401,5.426289739,3.40830575,-144.9050454,44.40204888,3.213024781,223.0642193,0,0,1,0,43911.18996,1799.995455,1531.274133,0.85071,0.177975,2.4,0.5,0: Broadleaf,2,1658253085,994.1425455,999.5906364,22.81373636,21.53191818,991.0696364,22.55402727,601.1835455,84.97496364,0.093890045,34.27755455,34.02023636,999.9,0,0,10010.22364,568.5940909,211.213,-5.448179455,1017.345455,1021.587273,1.281824015,999.5906364,21.53191818,1.938594545,1.829672727,16.92517273,16.04109091,1799.995455,0.643,0.357,37,30063.29091,1658253082,11:51:22,1658253082,1658253067,36,0.126,-0.001,3.106,0.22,1000,21,0.17,0.02,0,0,0,0,0,0,0,0,0,0,0,3.2217,2.77108,0.146781,0.150409,0.103648,0.0961506,21256.6,20924.4,23986.6,21967.8,31807.5,25355.1,39233.4,30433.9,2.0608,1.99475,-0.00509992,0,34.1092,999.9,51.4,40.3,45.5696,63.5642,15.5489,2,0.762594,0.716422,20.3615,5.22538,11.9501,4.97495,3.2805,7056.5,9999,9999,166.1,4.97187,1.86189,1.86747,1.85898,1.86295,1.86356,1.8643,1.86051,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,3.108,0.3365,2.996945216,0.000678439,-9.11E-07,3.42E-10,0.052911716,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,0.1,0.3,2.75635,2.43286,2.14966,2.69165,2.15088,2.41699,43.8641,15.3141,19,616.913,582.361,33.3214,36.7062,29.9997,36.709,36.6885,55.1735,49.6013,0,33.3061,1000,21.4085,99.1917,99.8104
35,1658253178,4682.5,3,north,n3,y,7/19/2022,20220719 11:52:58,11:52:58,15,1658253171,0.007009962,7.009962163,19.62653994,1188.621111,941.4988843,80.08885227,101.11037,0.180104349,3.195753025,0.174649493,0.109632268,320.3552854,34.26336478,34.00862593,5.34558142,38.49795668,2.080317689,5.403709361,3.265263732,-309.1393314,33.43117,2.421882238,47.06900628,0,0,1,0,43833.50239,1800.002222,1531.279794,0.850709947,0.177974939,2.4,0.5,0: Broadleaf,2,1658253171,1188.621111,1199.802222,24.45554815,21.72071852,1185.167037,24.14778519,600.1277407,84.96977778,0.095487411,34.20266667,34.00862593,999.9,0,0,9989.856296,568.4752593,205.9634074,-11.18153931,1218.40963,1226.441852,2.734843904,1199.802222,21.72071852,2.077981852,1.845602222,18.01327037,16.17657407,1800.002222,0.643000704,0.356999259,36.9104963,30063.45185,1658253165,11:52:44,1658253163,1658253165,37,0.365,0.003,3.453,0.223,1200,21,0.31,0.02,0,0,0,0,0,0,0,0,0,0,0,3.22279,2.78106,0.165113,0.168891,0.10409,0.0942537,20806.7,20474.3,23994.7,21973.5,31802,25414.6,39245.6,30441.3,2.0746,2.00112,-0.00918657,0,34.1743,999.9,51.1,40.3,45.3034,63.6142,16.0337,2,0.746984,0.580923,20.363,5.22822,11.9501,4.97545,3.28097,7058.7,9999,9999,166.1,4.97188,1.86191,1.86744,1.85898,1.86295,1.86356,1.86426,1.86052,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,3.45,0.3438,3.360320576,0.000678439,-9.11E-07,3.42E-10,0.05595185,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,0.3,0.2,3.17871,2.42188,2.14966,2.69165,2.15088,2.39014,43.8092,15.3053,19,625.971,585.638,33.2605,36.5435,29.9995,36.5202,36.484,63.6075,49.2184,0,33.2342,1200,21.3625,99.2236,99.8356
36,1658253269,4773,3,north,n3,n,7/19/2022,20220719 11:54:28,11:54:28,15,1658253261,0.009463646,9.463646272,23.09474735,1485.044667,1247.558698,106.1207619,126.3219692,0.251771961,3.197943725,0.241255479,0.151692933,320.3556383,33.62261931,34.00111333,5.343341882,39.97848992,2.153655893,5.387036623,3.189685989,-417.3468006,25.18586844,1.822750148,-69.98254377,0,0,1,0,43880.31604,1800.003333,1531.280854,0.85071001,0.177975025,2.4,0.5,0: Broadleaf,2,1658253261,1485.044667,1499.905,25.31844,21.62861,1480.967667,24.99203333,599.9653,84.96587,0.096870563,34.14719667,34.00111333,999.9,0,0,9999.575667,568.2491,213.1343,-14.859594,1523.619333,1533.061667,3.689821,1499.905,21.62861,2.151202333,1.837695,18.59892333,16.11051333,1800.003333,0.642999667,0.357000333,36.07915667,30063.46333,1658253251,11:54:10,1658253251,1658253248,38,0.602,-0.005,4.081,0.219,1500,21,0.32,0.03,0,0,0,0,0,0,0,0,0,0,0,3.22311,2.78131,0.189628,0.193532,0.103506,0.0940716,20200.3,19869.1,24001.3,21976.8,31831.2,25423.8,39255.8,30445.8,2.07768,2.0045,-0.00884384,0,34.1558,999.9,50.8,40.3,45.0357,63.3442,16.0216,2,0.735742,0.598412,20.3631,5.22897,11.9501,4.97575,3.281,7061,9999,9999,166.1,4.97186,1.86189,1.86742,1.85898,1.86295,1.86356,1.86423,1.8605,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,4.08,0.3322,3.960782146,0.000678439,-9.11E-07,3.42E-10,0.050978604,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,0.3,0.3,3.77197,2.41211,2.14966,2.69165,2.15088,2.3999,43.7543,15.2966,19,626.843,586.9,33.1297,36.387,29.9996,36.3571,36.3249,75.4756,49.2316,0,33.123,1500,21.3424,99.2499,99.8502
