Obs#,Timepoint,Time,Date.a,Date,Shade,configName,configAuthor,remark,Position,Transect,gsw,gbw,gtw,E_apparent,VPcham,VPref,VPleaf,VPDleaf,H2O_r,H2O_s,H2O_leaf,leaf_area,flashID,Fo,Fm,Fv/Fm,Fs,Fm',PhiPS2,PS2/1,abs,ETR,rh_s,rh_r,Tref,Tleaf,P_atm,flow,flow_s,leak_pct,Qamb,batt,match_time,match_date,rh_adj,gsw1sec,gsw2sec,gsw4sec,flr1sec,flr2sec,flr4sec,auto,flow_set,gsw_limit,gsw_period,dark,flash_type,flash_intensity,modrate,flr_limit,flr_period,P1_dur,P2_dur,P3_dur,P1_Fmax,P2_ramp,P2_slp,P3_Fmax,P3_Pred,P3_DeltaF,v_humA,v_humB,v_flowIn,v_flowOut,v_temp,v_irt,v_pres,v_par,v_F,i_LED,b_rhr,m_rhr,span_rhr,b_rhs,m_rhs,span_rhs,z_flowIn,z_flowOut,z_quantum,z_flr,flashId,lciSerNum,lcpSerNum,lcfSerNum,lcrhSerNum,version,configUpdatedAt
30,,9:25:16,8/22/2022,8/22/2022,n,JSG 2022,MS,,2,South,0.15752,2.923984,0.149468,3.514006,1.699592,1.616892,3.642844,1.943252,18.949299,19.918509,42.692619,0.441786,PSF-00495_20220822092516,0,0,0,197.916992,238.611099,0.170546,0.5,0.8,108.893967,56.53,53.78,24.06,27.3,85.33,157,155.3,1.1,1596,3.874,9:16:50,8/22/2022,0.13,0.001,0.003,0.001,-1.758,-3.527,-10.306,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.506992,2.45103,1.661908,0.931782,0.283123,0.037034,0.200777,1.449477,197.916992,0.000287,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822092516,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
31,,9:26:12,8/22/2022,8/22/2022,n,JSG 2022,MS,,3,South,0.046686,2.921318,0.045952,1.104897,1.675835,1.649768,3.663451,1.987616,19.333233,19.63871,42.931103,0.441786,PSF-00495_20220822092612,0,0,0,208.760971,237.921234,0.122563,0.5,0.8,72.91082,55.11,54.25,24.25,27.4,85.33,156.7,156.5,0.1,1487,3.874,9:16:50,8/22/2022,0.13,0.001,0.001,0.007,-2.877,2.836,36.988,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.5076,2.449124,1.659129,0.934651,0.280966,0.035961,0.207488,1.357824,208.760971,0.000314,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822092612,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
32,,9:26:34,8/22/2022,8/22/2022,n,JSG 2022,MS,,3,South,0.063549,2.921569,0.062196,1.304605,1.690319,1.659551,3.426625,1.736306,19.447252,19.80781,40.154514,0.441786,PSF-00495_20220822092634,0,0,0,159.62648,345.522522,0.538014,0.5,0.8,309.765869,55.23,54.23,24.36,26.26,85.34,156.7,156.5,0.1,1439,3.873,9:16:50,8/22/2022,0.13,-0.003,-0.001,-9999,-0.624,1.292,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.507546,2.449269,1.659391,0.934846,0.279791,0.021455,0.209957,1.317629,159.62648,0.000306,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822092634,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
33,,9:26:59,8/22/2022,8/22/2022,n,JSG 2022,MS,,3,South,0.056468,2.922019,0.055397,1.373307,1.653376,1.620987,3.702286,2.04891,18.997244,19.376822,43.389126,0.441786,PSF-00495_20220822092659,0,0,0,229.31778,269.39856,0.148779,0.5,0.8,92.061386,53.65,52.59,24.48,27.58,85.33,156.7,156.4,0.2,1547,3.872,9:16:50,8/22/2022,0.13,-0.001,0,0.006,-0.688,2.065,0.797,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.505229,2.44716,1.659858,0.934396,0.27847,0.035506,0.212755,1.408033,229.31778,0.000305,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822092659,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
34,,9:27:54,8/22/2022,8/22/2022,n,JSG 2022,MS,,4,South,0.055272,2.92385,0.054247,1.021631,1.626978,1.602909,3.188713,1.561735,18.784056,19.066111,37.367657,0.441786,PSF-00495_20220822092754,0,0,0,112.564445,409.711731,0.725259,0.5,0.8,22.031649,52.17,51.4,24.67,25.05,85.33,157,135.2,13.9,76,3.871,9:27:40,8/22/2022,0.27,0.002,0,-9999,0.3,0.621,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.503507,2.444991,1.661768,0.882247,0.276297,0.003862,0.218962,0.171612,112.564445,0.000311,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822092754,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
35,,9:28:10,8/22/2022,8/22/2022,n,JSG 2022,MS,,4,South,0.15321,2.921643,0.145576,2.276689,1.662297,1.608589,2.960683,1.298386,18.850786,19.480177,34.695736,0.441786,PSF-00495_20220822092810,0,0,0,112.995384,446.599976,0.746987,0.5,0.8,17.905453,53.17,51.45,24.72,23.81,85.33,156.7,156.4,0.2,60,3.87,9:27:40,8/22/2022,0.27,0.002,0.004,-9999,0.601,0.9,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.503567,2.446293,1.659467,0.934472,0.275823,-0.010699,0.220686,0.158148,112.995384,0.000314,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822092810,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
36,,9:28:27,8/22/2022,8/22/2022,n,JSG 2022,MS,,4,South,0.218407,2.923437,0.203225,3.620691,1.696609,1.611353,3.173517,1.476909,18.883337,19.882442,37.190235,0.441786,PSF-00495_20220822092827,0,0,0,123.541832,474.678741,0.739736,0.5,0.8,21.101648,54.16,51.43,24.75,24.97,85.33,156.9,156.3,0.4,71,3.868,9:27:40,8/22/2022,0.27,-0.002,-0.001,-9999,0.575,0.818,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.503535,2.447582,1.661337,0.934201,0.275444,0.002059,0.22258,0.167721,123.541832,0.000318,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822092827,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
37,,9:31:53,8/22/2022,8/22/2022,n,JSG 2022,MS,,22,South,0.115845,2.923341,0.111429,1.952556,1.852837,1.806935,3.303178,1.450341,21.171759,21.709589,38.703152,0.441786,PSF-00495_20220822093153,0,0,0,160.62355,278.345337,0.422934,0.5,0.8,132.18895,58.04,56.6,25.07,25.64,85.35,156.9,149.1,5,781,3.867,9:27:40,8/22/2022,0.27,0,0.001,-9999,-2.614,-1.582,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.510679,2.452588,1.661237,0.91622,0.27199,0.006142,0.246689,0.76455,160.62355,0.000303,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822093153,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
38,,9:32:16,8/22/2022,8/22/2022,n,JSG 2022,MS,,22,South,0.164904,2.921531,0.156093,2.670553,1.836985,1.774105,3.253535,1.41655,20.788118,21.524918,38.123375,0.441786,PSF-00495_20220822093216,0,0,0,135.579941,406.962982,0.666849,0.5,0.8,64.182556,57.37,55.41,25.12,25.39,85.34,156.7,155,1.1,241,3.866,9:27:40,8/22/2022,0.27,0.001,0,-9999,3.157,4.179,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.509009,2.45171,1.65935,0.931075,0.271454,0.002645,0.249277,0.310025,135.579941,0.0003,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822093216,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
39,,9:32:32,8/22/2022,8/22/2022,n,JSG 2022,MS,,22,South,0.064457,2.923244,0.063066,1.128527,1.759878,1.73332,3.242126,1.482247,20.312126,20.623348,37.993248,0.441786,PSF-00495_20220822093232,0,0,0,99.923012,264.366394,0.622028,0.5,0.8,105.733948,54.86,54.03,25.15,25.33,85.33,156.9,155,1.2,425,3.866,9:27:40,8/22/2022,0.27,-0.002,-0.003,-9999,0.484,1.008,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.507087,2.448426,1.661135,0.931109,0.271123,0.001616,0.250969,0.464966,99.923012,0.000312,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822093232,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
1,,11:05:58,8/22/2022,8/22/2022,n,JSG 2022,MS,,1,North,0.112248,2.920953,0.108094,2.146877,1.649333,1.59866,3.294811,1.645478,18.736946,19.330862,38.616539,0.441786,PSF-00495_20220822110558,0,0,0,228.718399,252.927658,0.095716,0.5,0.8,76.458755,58.27,56.48,23.06,25.6,85.32,156.6,155.6,0.6,1997,3.867,11:05:29,8/22/2022,0.23,0,-0.001,-0.005,-2.94,-4.045,25.966,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.510995,2.453377,1.65875,0.932551,0.294667,0.028605,0.130489,1.786327,228.718399,0.000301,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822110558,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
2,,11:06:25,8/22/2022,8/22/2022,n,JSG 2022,MS,,1,North,0.098163,2.922173,0.094972,2.212853,1.769211,1.717107,3.693461,1.924251,20.126144,20.736845,43.290909,0.441786,PSF-00495_20220822110625,0,0,0,193.240646,216.659546,0.108091,0.5,0.8,84.638382,62,60.17,23.2,27.54,85.32,156.8,156.7,0,1958,3.866,11:05:29,8/22/2022,0.23,0.001,-0.003,-0.005,-0.702,2.731,16.722,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.516088,2.458192,1.660018,0.935383,0.293084,0.049776,0.135087,1.753175,193.240646,0.000288,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822110625,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
3,,11:06:39,8/22/2022,8/22/2022,n,JSG 2022,MS,,1,North,0.07507,2.922059,0.07319,2.097261,1.853788,1.80445,4.211773,2.357985,21.148954,21.727221,49.36385,0.441786,PSF-00495_20220822110639,0,0,0,137.000793,166.929596,0.17929,0.5,0.8,144.057617,64.65,62.93,23.28,29.8,85.32,156.7,156.8,0,2009,3.862,11:05:29,8/22/2022,0.23,-0.001,-0.002,-9999,-0.556,-1.392,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.519878,2.461607,1.6599,0.935471,0.292159,0.076115,0.137157,1.796166,137.000793,0.000274,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822110639,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
4,,11:08:36,8/22/2022,8/22/2022,n,JSG 2022,MS,,2,North,0.114411,2.921844,0.1101,2.92013,1.679591,1.610742,3.868837,2.189246,18.879557,19.686527,45.346741,0.441786,PSF-00495_20220822110836,0,0,0,242.192749,263.652924,0.081396,0.5,0.8,65.112747,56.13,53.83,23.99,28.33,85.32,156.7,133.1,15.1,2000,3.861,11:05:29,8/22/2022,0.23,-0.002,-0.003,-0.003,-2.093,-4.623,-10.342,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.507073,2.450387,1.659676,0.877297,0.283999,0.050157,0.154741,1.788738,242.192749,0.000287,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822110836,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
5,,11:08:59,8/22/2022,8/22/2022,n,JSG 2022,MS,,2,North,0.271651,2.922729,0.248549,5.640746,1.777153,1.644414,3.651717,1.874565,19.274899,20.830791,42.803383,0.441786,PSF-00495_20220822110859,0,0,0,270.001892,316.08725,0.145799,0.5,0.8,87.452286,58.88,54.48,24.13,27.34,85.31,156.8,149.1,4.9,1500,3.86,11:05:29,8/22/2022,0.23,-0.002,-0.003,-0.001,-3.411,-3.552,-2.726,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.507949,2.45394,1.660599,0.91633,0.282365,0.036749,0.157922,1.368175,270.001892,0.000301,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822110859,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
6,,11:09:25,8/22/2022,8/22/2022,n,JSG 2022,MS,,2,North,0.276162,2.921432,0.252311,5.791457,1.721722,1.585205,3.618711,1.896989,18.580717,20.180887,42.416138,0.441786,PSF-00495_20220822110925,0,0,0,258.482697,295.132751,0.124182,0.5,0.8,98.012756,56.52,52.04,24.28,27.19,85.31,156.7,155.3,0.9,1973,3.86,11:05:29,8/22/2022,0.23,0,0.001,0.004,-2.1,-4.715,-10.152,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.504499,2.450841,1.659247,0.931804,0.280662,0.03318,0.161485,1.766285,258.482697,0.000296,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822110925,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
7,,11:09:56,8/22/2022,8/22/2022,y,JSG 2022,MS,,3,North,0.090011,2.922472,0.087322,1.5374,1.71954,1.683324,3.178661,1.459121,19.728441,20.152884,37.253674,0.441786,PSF-00495_20220822110956,0,0,0,134.650833,437.762604,0.692411,0.5,0.8,11.057449,55.96,54.79,24.43,24.99,85.32,156.8,156.4,0.2,40,3.859,11:05:29,8/22/2022,0.23,0,-0.002,-9999,-6.624,2.776,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.508307,2.450078,1.660331,0.934528,0.27904,0.006091,0.165703,0.141336,134.650833,0.000299,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822110956,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
8,,11:10:10,8/22/2022,8/22/2022,y,JSG 2022,MS,,3,North,0.109971,2.923161,0.105984,2.069035,1.766199,1.71751,3.381779,1.615581,20.1278,20.698385,39.631653,0.441786,PSF-00495_20220822111010,0,0,0,112.449287,418.709991,0.731439,0.5,0.8,26.282309,57.28,55.7,24.48,26.04,85.33,156.9,156.5,0.3,90,3.859,11:05:29,8/22/2022,0.23,0.001,0.004,-9999,-0.075,0.008,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.509573,2.451787,1.661049,0.934662,0.27839,0.017426,0.16754,0.183284,112.449287,0.000307,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822111010,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
9,,11:10:38,8/22/2022,8/22/2022,y,JSG 2022,MS,,3,North,0.140177,2.922863,0.133762,2.129389,1.872255,1.822198,3.190345,1.31809,21.354721,21.941345,37.388309,0.441786,PSF-00495_20220822111038,0,0,0,140.066391,417.328125,0.664373,0.5,0.8,24.821615,60.3,58.68,24.6,25.06,85.33,156.8,156.4,0.3,93,3.858,11:05:29,8/22/2022,0.23,0.006,0.003,-9999,-0.089,1.987,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.513687,2.455685,1.660738,0.934479,0.277089,0.004783,0.171216,0.186286,140.066391,0.000312,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822111038,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
10,,11:11:25,8/22/2022,8/22/2022,y,JSG 2022,MS,,4,North,0.099809,2.922827,0.096513,1.530852,1.736478,1.700441,3.051643,1.315165,19.932724,20.355154,35.771641,0.441786,PSF-00495_20220822111125,0,0,0,103.266121,416.426178,0.752018,0.5,0.8,24.281435,55.32,54.17,24.79,24.31,85.31,156.8,156.3,0.3,81,3.857,11:05:29,8/22/2022,0.23,0.001,0,-9999,-0.161,-0.079,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.50736,2.449155,1.6607,0.934312,0.275073,-0.005782,0.177244,0.175627,103.266121,0.000315,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822111125,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
11,,11:11:40,8/22/2022,8/22/2022,y,JSG 2022,MS,,4,North,0.115307,2.922999,0.110931,1.841147,1.801349,1.758046,3.17595,1.374601,20.607801,21.115391,37.228455,0.441786,PSF-00495_20220822111140,0,0,0,112.80513,428.858032,0.736964,0.5,0.8,27.444363,57.19,55.82,24.84,24.98,85.31,156.9,156.5,0.3,93,3.857,11:05:29,8/22/2022,0.23,0,0.001,-9999,0.883,1.152,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.509648,2.451595,1.66088,0.934679,0.274465,0.001182,0.179152,0.186032,112.80513,0.00031,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822111140,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
12,,11:11:59,8/22/2022,8/22/2022,y,JSG 2022,MS,,4,North,0.124694,2.922178,0.119591,1.812125,1.833953,1.791324,3.089247,1.255294,20.999119,21.498837,36.214241,0.441786,PSF-00495_20220822111159,0,0,0,158.085464,430.359375,0.632666,0.5,0.8,23.943991,57.99,56.64,24.91,24.52,85.3,156.8,156.4,0.2,95,3.857,11:05:29,8/22/2022,0.23,0.001,-0.001,-0.005,-0.322,1.314,9.945,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.510778,2.45262,1.660024,0.934503,0.273716,-0.004882,0.18157,0.187306,158.085464,0.000312,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822111159,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
13,,11:12:41,8/22/2022,8/22/2022,n,JSG 2022,MS,,1,Central,0.074921,2.921232,0.073047,1.884973,1.83638,1.792006,3.96283,2.126451,21.007172,21.527351,46.455116,0.441786,PSF-00495_20220822111241,0,0,0,99.59507,131.656052,0.243521,0.5,0.8,191.999466,57.43,56.04,25.1,28.75,85.3,156.6,156.5,0.1,1971,3.855,11:05:29,8/22/2022,0.23,-0.003,-0.004,0.008,-4.966,-1.401,14.608,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.509893,2.451844,1.65904,0.93465,0.271689,0.042212,0.187011,1.764524,99.59507,0.000301,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822111241,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
14,,11:12:55,8/22/2022,8/22/2022,n,JSG 2022,MS,,1,Central,0.086478,2.923625,0.083994,2.196286,1.822089,1.770476,3.976839,2.154749,20.75478,21.359827,46.619335,0.441786,PSF-00495_20220822111255,0,0,0,327.048187,367.745514,0.110667,0.5,0.8,87.174835,56.72,55.11,25.17,28.81,85.3,156.9,152.5,2.8,1969,3.855,11:05:29,8/22/2022,0.23,0.001,-0.001,-9999,-21.221,2.881,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.508586,2.450907,1.661533,0.924835,0.27086,0.042048,0.188817,1.763032,327.048187,0.000303,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822111255,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
15,,11:13:29,8/22/2022,8/22/2022,n,JSG 2022,MS,,1,Central,0.200169,2.923629,0.187343,4.924001,1.821238,1.705504,3.987329,2.166091,19.990143,21.346651,46.735321,0.441786,PSF-00495_20220822111329,0,0,0,206.289764,233.366135,0.116025,0.5,0.8,93.024689,56.04,52.48,25.37,28.85,85.32,156.9,142.3,9.3,2004,3.855,11:05:29,8/22/2022,0.23,0.002,-0.003,0.002,-10.165,0.4,-16.799,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.504864,2.449984,1.661538,0.899556,0.268777,0.040336,0.193209,1.792536,206.289764,0.000296,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822111329,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
16,,11:14:30,8/22/2022,8/22/2022,n,JSG 2022,MS,,2,Central,0.13376,2.923519,0.127908,3.283261,1.920774,1.843687,4.0344,2.113626,21.609274,22.512779,47.285931,0.441786,PSF-00495_20220822111430,0,0,0,205.443985,242.745285,0.153664,0.5,0.8,113.276527,57.72,55.4,25.77,29.05,85.32,156.9,156.5,0.3,1843,3.852,11:05:29,8/22/2022,0.23,0.003,0.003,-0.011,-4.538,-2.488,45.473,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.508849,2.452085,1.661422,0.934643,0.264527,0.038091,0.201137,1.656804,205.443985,0.000295,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822111430,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
17,,11:15:09,8/22/2022,8/22/2022,n,JSG 2022,MS,,2,Central,0.23393,2.922316,0.216592,5.948078,1.94599,1.806232,4.204824,2.258834,21.168106,22.805998,49.278358,0.441786,PSF-00495_20220822111509,0,0,0,199.578171,226.033691,0.117042,0.5,0.8,94.541397,57.43,53.31,26.07,29.77,85.33,156.8,156.6,0.1,2019,3.852,11:05:29,8/22/2022,0.23,-0.001,0,-0.01,-2.085,-3.898,-8.785,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.505853,2.451644,1.660167,0.934967,0.261334,0.043135,0.206081,1.805126,199.578171,0.000289,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822111509,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
18,,11:15:24,8/22/2022,8/22/2022,n,JSG 2022,MS,,2,Central,0.109183,2.920638,0.105248,2.814467,1.829729,1.763425,4.032901,2.203172,20.668369,21.445484,47.267944,0.441786,PSF-00495_20220822111524,0,0,0,148.217438,197.221039,0.24847,0.5,0.8,194.772369,53.64,51.7,26.18,29.05,85.32,156.6,156.5,0,1960,3.852,11:05:29,8/22/2022,0.23,0.002,0.001,-0.002,4.337,-1.261,-8.968,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.503578,2.446672,1.658423,0.934829,0.260173,0.033139,0.207873,1.754972,148.217438,0.000299,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822111524,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
19,,11:15:54,8/22/2022,8/22/2022,y,JSG 2022,MS,,3,Central,0.055639,2.923011,0.054599,1.153923,1.852892,1.825765,3.598572,1.74568,21.397772,21.7157,42.174889,0.441786,PSF-00495_20220822111554,0,0,0,123.612999,442.315582,0.720532,0.5,0.8,28.000362,53.67,52.89,26.39,27.09,85.32,156.9,156.3,0.3,97,3.851,11:15:47,8/22/2022,0.18,0.001,0,-9999,-0.08,0.554,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.505194,2.446731,1.660892,0.934301,0.258073,0.007688,0.211587,0.189438,123.612999,0.000317,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822111554,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
20,,11:16:07,8/22/2022,8/22/2022,y,JSG 2022,MS,,3,Central,0.056984,2.921723,0.055894,1.098412,1.881653,1.855811,3.505629,1.623976,21.748123,22.050964,41.08223,0.441786,PSF-00495_20220822111607,0,0,0,115.500214,465.855713,0.752069,0.5,0.8,27.020391,54.23,53.49,26.47,26.65,85.33,156.7,156,0.4,90,3.851,11:15:47,8/22/2022,0.18,-0.001,0,-9999,-0.3,1.548,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.506012,2.447446,1.65955,0.933513,0.257197,0.00152,0.213139,0.183275,115.500214,0.000316,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822111607,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
21,,11:16:31,8/22/2022,8/22/2022,y,JSG 2022,MS,,3,Central,0.053203,2.922233,0.052251,0.966149,1.956231,1.933531,3.483734,1.527503,22.659252,22.92528,40.826244,0.441786,PSF-00495_20220822111631,0,0,0,153.860092,441.958679,0.651868,0.5,0.8,24.842314,55.96,55.31,26.6,26.54,85.33,156.8,156,0.5,95,3.85,11:15:47,8/22/2022,0.18,0,0,0.004,0.637,2.47,10.115,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.508526,2.44968,1.660081,0.933388,0.255905,-0.001184,0.215901,0.187859,153.860092,0.000317,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822111631,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
